season,week,Team,Elo_pregame
2024,11,Central Michigan,1398.9070378756928
2024,12,Central Michigan,1380.9037973267866
2024,13,Central Michigan,1393.8643055892655
2024,2,Charlotte,1500.0
2024,4,Charlotte,1473.3619580201848
2024,5,Charlotte,1448.4164375484377
2024,6,Charlotte,1456.9920682351005
2024,8,Charlotte,1494.555964899781
2024,9,Charlotte,1474.6282765545166
2024,10,Charlotte,1464.469963241356
2024,11,Charlotte,1435.3264636254855
2024,12,Charlotte,1394.5848249915418
2024,13,Charlotte,1386.85941914285
2024,14,Charlotte,1407.2784522567918
2024,2,Cincinnati,1500.0
2024,3,Cincinnati,1491.3935271778355
2024,4,Cincinnati,1522.769338541764
2024,5,Cincinnati,1554.227113426819
2024,7,Cincinnati,1540.6288005330055
2024,8,Cincinnati,1561.3286096757972
2024,9,Cincinnati,1583.43174750615
2024,11,Cincinnati,1562.0642504875416
2024,12,Cincinnati,1533.2200072645091
2024,13,Cincinnati,1511.8921560864385
2024,14,Cincinnati,1487.514610723427
2024,2,Clemson,1500.0
2024,4,Clemson,1534.831896387906
2024,5,Clemson,1586.6414738148815
2024,6,Clemson,1606.0049208091068
2024,7,Clemson,1624.6309829249635
2024,8,Clemson,1672.201912469473
2024,10,Clemson,1685.9527841937254
2024,11,Clemson,1672.2804170816858
2024,12,Clemson,1700.8833907001897
2024,14,Clemson,1709.1232046843306
2024,15,Clemson,1689.5384743646741
2024,16,Clemson,1705.7834637987
2024,3,Coastal Carolina,1500.0
2024,4,Coastal Carolina,1525.6062165963917
2024,6,Coastal Carolina,1485.2980048709626
2024,7,Coastal Carolina,1503.321686893593
2024,8,Coastal Carolina,1479.084643394356
2024,9,Coastal Carolina,1455.810711607067
2024,10,Coastal Carolina,1422.8067011398593
2024,11,Coastal Carolina,1390.5567997349265
2024,12,Coastal Carolina,1420.6023526653416
2024,13,Coastal Carolina,1406.8767582566882
2024,14,Coastal Carolina,1378.8202899559203
2024,2,Colorado,1500.0
2024,3,Colorado,1473.3619580201848
2024,4,Colorado,1512.4675330810342
2024,5,Colorado,1537.3939444536024
2024,7,Colorado,1578.9334057432236
2024,8,Colorado,1560.9991180094278
2024,9,Colorado,1596.7068979752646
2024,11,Colorado,1618.074394993873
2024,12,Colorado,1657.6100779223605
2024,13,Colorado,1666.4406069101321
2024,15,Colorado,1638.3569899243796
2024,3,Colorado State,1500.0
2024,4,Colorado State,1460.8944249391507
2024,6,Colorado State,1483.8177930604552
2024,7,Colorado State,1459.9239184990618
2024,8,Colorado State,1487.0297587963175
2024,9,Colorado State,1504.9425373827971
2024,10,Colorado State,1526.9042396176694
2024,11,Colorado State,1567.0897317453462
2024,12,Colorado State,1599.2446509980116
2024,13,Colorado State,1573.593606476928
2024,14,Colorado State,1563.687506275995
2024,2,Duke,1500.0
2024,3,Duke,1532.6179221824589
2024,4,Duke,1550.2213471671282
2024,5,Duke,1579.0507392181491
2024,6,Duke,1583.3393089978877
2024,7,Duke,1549.729975127416
2024,8,Duke,1534.2437586358042
2024,9,Duke,1525.5142092075746
2024,10,Duke,1505.5893552945722
2024,12,Duke,1510.6156593284118
2024,13,Duke,1524.495524489119
2024,14,Duke,1555.7587595969073
2024,2,East Carolina,1500.0
2024,3,East Carolina,1524.1614238388584
2024,4,East Carolina,1509.032034145365
2024,5,East Carolina,1489.772951156947
2024,6,East Carolina,1507.5818374724324
2024,8,East Carolina,1470.017940807752
2024,9,East Carolina,1457.0258170283187
2024,10,East Carolina,1483.9967616942986
2024,11,East Carolina,1505.0240328046282
2024,12,East Carolina,1521.361397949186
2024,13,East Carolina,1540.5844073296578
2024,2,Eastern Michigan,1500.0
2024,3,Eastern Michigan,1472.0356511999241
2024,5,Eastern Michigan,1488.6833188173132
2024,7,Eastern Michigan,1521.8456163029896
2024,8,Eastern Michigan,1476.4986525509282
2024,9,Eastern Michigan,1490.2777774803758
2024,10,Eastern Michigan,1470.1557873195434
2024,11,Eastern Michigan,1462.3075106903366
2024,12,Eastern Michigan,1441.5371923708544
2024,13,Eastern Michigan,1410.8871122686326
2024,3,Florida,1500.0
2024,4,Florida,1467.2321033389771
2024,6,Florida,1501.4930345525524
2024,7,Florida,1523.6674012856486
2024,8,Florida,1504.1699478402188
2024,10,Florida,1532.6440368087815
2024,11,Florida,1506.6721373346677
2024,12,Florida,1486.1805647576173
2024,13,Florida,1514.5378601903271
2024,15,Florida,1559.5192855779403
2024,2,Florida Atlantic,1500.0
2024,3,Florida Atlantic,1464.1116538046226
2024,4,Florida Atlantic,1497.5574759590877
2024,7,Florida Atlantic,1463.5297515519137
2024,8,Florida Atlantic,1445.9750979736114
2024,9,Florida Atlantic,1418.3353710643812
2024,10,Florida Atlantic,1380.0524118805424
2024,11,Florida Atlantic,1359.0251407702128
2024,12,Florida Atlantic,1341.3872180378044
2024,13,Florida Atlantic,1299.0773284261
2024,2,Florida International,1500.0
2024,3,Florida International,1532.6676095593305
2024,5,Florida International,1499.2217874048654
2024,6,Florida International,1514.4837508871617
2024,7,Florida International,1493.9320542126607
2024,8,Florida International,1465.6716802732453
2024,9,Florida International,1452.3840485754358
2024,11,Florida International,1472.681308874754
2024,12,Florida International,1466.2877084161448
2024,13,Florida International,1457.1309496189242
2024,2,Florida State,1500.0
2024,3,Florida State,1465.5741087113422
2024,4,Florida State,1441.89691364286
2024,5,Florida State,1463.9460535330127
2024,6,Florida State,1435.3319236205864
2024,7,Florida State,1398.989936176232
2024,8,Florida State,1387.8703080765576
2024,9,Florida State,1376.5856998368336
2024,10,Florida State,1338.4911531813593
2024,11,Florida State,1311.9945396556154
2024,13,Florida State,1306.9323845759038
2024,3,Fresno State,1500.0
2024,4,Fresno State,1532.0674669801797
2024,5,Fresno State,1551.8619668383667
2024,7,Fresno State,1530.7356617342884
2024,8,Fresno State,1503.318138925566
2024,9,Fresno State,1516.4368248476217
2024,10,Fresno State,1565.7954346596212
2024,11,Fresno State,1554.7175904379053
2024,12,Fresno State,1512.033604615437
2024,13,Fresno State,1537.6846491365206
2024,14,Fresno State,1557.7406304236367
2024,3,Georgia,1500.0
2024,5,Georgia,1507.891469898335
2024,6,Georgia,1493.2658045218773
2024,7,Georgia,1518.1902239807575
2024,8,Georgia,1531.2517228010333
2024,10,Georgia,1571.9179203642555
2024,11,Georgia,1597.8898198383692
2024,12,Georgia,1577.92272807697
2024,13,Georgia,1607.2747717358104
2024,14,Georgia,1616.3151210175931
2024,15,Georgia,1625.435529838764
2024,16,Georgia,1648.9152353525465
2024,2,Georgia Southern,1500.0
2024,3,Georgia Southern,1515.6930289901006
2024,4,Georgia Southern,1532.2350026345641
2024,5,Georgia Southern,1507.9826427272185
2024,7,Georgia Southern,1542.3797347561042
2024,8,Georgia Southern,1547.4851822102019
2024,9,Georgia Southern,1576.4031176058713
2024,10,Georgia Southern,1558.494799764442
2024,11,Georgia Southern,1575.6885841407527
2024,12,Georgia Southern,1543.6400070628265
2024,13,Georgia Southern,1511.9613708919771
2024,14,Georgia Southern,1540.017839192745
2024,2,Georgia State,1500.0
2024,3,Georgia State,1471.248468062705
2024,5,Georgia State,1487.4243193605837
2024,7,Georgia State,1453.027227331698
2024,8,Georgia State,1426.648872730597
2024,9,Georgia State,1406.8299837471882
2024,10,Georgia State,1387.7059664242527
2024,11,Georgia State,1378.6788400734151
2024,12,Georgia State,1365.640050760091
2024,13,Georgia State,1381.3292792601014
2024,14,Georgia State,1414.194510924356
2024,2,Georgia Tech,1500.0
2024,3,Georgia Tech,1514.8184120155402
2024,4,Georgia Tech,1499.5372638944802
2024,5,Georgia Tech,1479.1264847456737
2024,6,Georgia Tech,1457.5326131294362
2024,7,Georgia Tech,1491.1419469999078
2024,8,Georgia Tech,1540.0546652193837
2024,9,Georgia Tech,1515.6100011822914
2024,10,Georgia Tech,1489.9435618827163
2024,11,Georgia Tech,1465.9519729622766
2024,12,Georgia Tech,1494.2076120897718
2024,13,Georgia Tech,1519.164566914138
2024,14,Georgia Tech,1522.7913298470598
2024,15,Georgia Tech,1513.670921025889
2024,2,Hawai'i,1500.0
2024,3,Hawai'i,1482.7870543556712
2024,4,Hawai'i,1454.711153058547
2024,6,Hawai'i,1426.75355285962
2024,7,Hawai'i,1414.5724890342497
2024,8,Hawai'i,1381.3428333276427
2024,9,Hawai'i,1347.1389207796815
2024,10,Hawai'i,1331.8927695795473
2024,11,Hawai'i,1380.647684789082
2024,12,Hawai'i,1383.7551169715325
2024,13,Hawai'i,1336.310206705874
2024,14,Hawai'i,1300.506219049687
2024,2,Houston,1500.0
2024,3,Houston,1485.4395778011801
2024,4,Houston,1516.9143897751142
2024,5,Houston,1485.4566148900592
2024,6,Houston,1452.0015067599488
2024,8,Houston,1483.518266182302
2024,9,Houston,1460.078853817904
2024,10,Houston,1471.1956857773998
2024,11,Houston,1494.9141913623503
2024,12,Houston,1456.5964107900224
2024,13,Houston,1435.7909630439751
2024,2,Illinois,1500.0
2024,3,Illinois,1517.6044525311092
2024,4,Illinois,1540.51155317568
2024,5,Illinois,1574.3961281606623
2024,7,Illinois,1547.4489374531645
2024,8,Illinois,1551.2313276323628
2024,9,Illinois,1570.8407069616303
2024,10,Illinois,1546.4278230068603
2024,12,Illinois,1520.9504112448428
2024,13,Illinois,1541.1152491095415
2024,14,Illinois,1565.506753656678
2024,15,Illinois,1580.1203885552734
2024,3,Indiana,1500.0
2024,4,Indiana,1543.6465995690517
2024,5,Indiana,1568.5921200407988
2024,6,Indiana,1588.6853286234532
2024,8,Indiana,1611.5471099286983
2024,9,Indiana,1638.6636166939315
2024,10,Indiana,1652.8769479581806
2024,11,Indiana,1676.4394218255609
2024,13,Indiana,1682.9008099633866
2024,14,Indiana,1654.0086746341628
2024,15,Indiana,1660.3242943098405
2024,2,Iowa,1500.0
2024,3,Iowa,1491.3935271778355
2024,4,Iowa,1514.6453817331235
2024,6,Iowa,1553.323549604637
2024,7,Iowa,1527.9290945642142
2024,8,Iowa,1558.5156862945787
2024,9,Iowa,1526.6587595352255
2024,10,Iowa,1550.0908617858765
2024,11,Iowa,1578.7226127533283
2024,12,Iowa,1560.7521760191237
2024,13,Iowa,1576.499539617143
2024,14,Iowa,1586.8378438641707
2024,15,Iowa,1595.2276516521315
2024,2,Iowa State,1500.0
2024,4,Iowa State,1508.6064728221645
2024,5,Iowa State,1540.6582081027868
2024,6,Iowa State,1574.1133162328972
2024,7,Iowa State,1592.1044941779999
2024,8,Iowa State,1620.5759524682837
2024,10,Iowa State,1626.6547555005259
2024,11,Iowa State,1616.3982578340012
2024,12,Iowa State,1584.5275529714054
2024,13,Iowa State,1613.9038928659309
2024,14,Iowa State,1619.6384914579621
2024,15,Iowa State,1637.1407677466514
2024,2,Jacksonville State,1500.0
2024,3,Jacksonville State,1467.5802661921423
2024,4,Jacksonville State,1450.9325985747532
2024,5,Jacksonville State,1484.627651564285
2024,6,Jacksonville State,1519.1421511471603
2024,8,Jacksonville State,1566.6642607058563
2024,9,Jacksonville State,1578.9874167910805
2024,10,Jacksonville State,1608.0654877760107
2024,11,Jacksonville State,1627.9109353934305
2024,12,Jacksonville State,1634.3045358520396
2024,13,Jacksonville State,1653.037333290416
2024,14,Jacksonville State,1640.0830837834558
2024,15,Jacksonville State,1666.5844306863617
2024,4,James Madison,1500.0
2024,5,James Madison,1566.0182236363585
2024,6,James Madison,1581.8326244931927
2024,7,James Madison,1569.4419770999543
2024,8,James Madison,1593.6790205991915
2024,9,James Madison,1564.761085203522
2024,11,James Madison,1574.96078070813
2024,12,James Madison,1587.999570021454
2024,13,James Madison,1602.0363856448555
2024,14,James Madison,1563.9618713341176
2024,15,James Madison,1546.161445660604
2024,2,Kansas,1500.0
2024,3,Kansas,1482.3955474688908
2024,4,Kansas,1465.7934978673309
2024,5,Kansas,1452.3187714614583
2024,6,Kansas,1420.1793362972692
2024,8,Kansas,1410.3234412040847
2024,9,Kansas,1448.981961508834
2024,11,Kansas,1444.078456308391
2024,12,Kansas,1475.9491611709868
2024,13,Kansas,1501.6250255302803
2024,14,Kansas,1540.3904893923261
2024,2,Kansas State,1500.0
2024,3,Kansas State,1525.8194184664933
2024,4,Kansas State,1555.8981884993423
2024,5,Kansas State,1526.378259399037
2024,7,Kansas State,1557.3070782571695
2024,8,Kansas State,1575.2413659909653
2024,9,Kansas State,1610.941024375422
2024,10,Kansas State,1615.8445295758652
2024,12,Kansas State,1592.1260239909147
2024,13,Kansas State,1562.6296447903885
2024,14,Kansas State,1587.0071901534
2024,15,Kansas State,1569.5049138647107
2024,2,Kennesaw State,1500.0
2024,3,Kennesaw State,1460.0327779126637
2024,5,Kennesaw State,1438.625720694862
2024,6,Kennesaw State,1404.1112211119867
2024,7,Kennesaw State,1371.369154610271
2024,8,Kennesaw State,1349.4009819001985
2024,9,Kennesaw State,1370.2956032718052
2024,10,Kennesaw State,1361.3248924644672
2024,11,Kennesaw State,1336.01321602205
2024,12,Kennesaw State,1322.8324861901249
2024,13,Kennesaw State,1331.9892449873455
2024,3,Kent State,1500.0
2024,4,Kent State,1465.9464102412285
2024,5,Kent State,1436.3063601002214
2024,6,Kent State,1403.144062614545
2024,7,Kent State,1389.2222250210884
2024,8,Kent State,1374.604644380336
2024,9,Kent State,1353.462071044417
2024,10,Kent State,1337.6667325122444
2024,11,Kent State,1312.743089575949
2024,12,Kent State,1303.3770192636125
2024,13,Kent State,1269.2079083048854
2024,2,Kentucky,1500.0
2024,3,Kentucky,1459.5457933135963
2024,4,Kentucky,1451.6543234152614
2024,5,Kentucky,1492.2276624885392
2024,7,Kentucky,1513.4191110728218
2024,8,Kentucky,1486.5932243108387
2024,9,Kentucky,1458.119135342276
2024,10,Kentucky,1423.4363414724935
2024,13,Kentucky,1413.978477237869
2024,14,Kentucky,1405.165178855168
2024,3,LSU,1500.0
2024,4,LSU,1518.5323908448183
2024,5,LSU,1540.4279506795906
2024,7,LSU,1570.2732093510115
2024,8,LSU,1591.980870274087
2024,9,LSU,1626.6950929700417
2024,11,LSU,1599.9424496032734
2024,12,LSU,1556.7488517626618
2024,13,LSU,1528.391556329952
2024,14,LSU,1546.569447688166
2024,15,LSU,1567.8056746778223
2024,2,Liberty,1500.0
2024,3,Liberty,1524.1614238388584
2024,4,Liberty,1548.4227443796378
2024,6,Liberty,1567.6818273680558
2024,8,Liberty,1588.2335240425568
2024,9,Liberty,1567.3389026709501
2024,10,Liberty,1538.2608316860199
2024,11,Liberty,1562.390441564733
2024,12,Liberty,1566.4525770148614
2024,13,Liberty,1600.1984713499207
2024,14,Liberty,1589.4171910894468
2024,2,Louisiana,1500.0
2024,4,Louisiana,1539.9672220873363
2024,5,Louisiana,1508.460256987503
2024,6,Louisiana,1537.0021741103144
2024,7,Louisiana,1558.4127295890537
2024,8,Louisiana,1570.0699055892421
2024,9,Louisiana,1593.343837376531
2024,10,Louisiana,1614.4360091225265
2024,11,Louisiana,1633.9831272033912
2024,12,Louisiana,1638.569436734068
2024,13,Louisiana,1652.8721644478367
2024,14,Louisiana,1661.2775299189632
2024,15,Louisiana,1624.1533847619219
2024,3,Louisiana Tech,1500.0
2024,4,Louisiana Tech,1471.0440826707973
2024,5,Louisiana Tech,1446.6280584485553
2024,6,Louisiana Tech,1431.366094966259
2024,7,Louisiana Tech,1456.1374700972092
2024,8,Louisiana Tech,1433.1111656349192
2024,9,Louisiana Tech,1446.8509162547962
2024,10,Louisiana Tech,1436.5617665421787
2024,11,Louisiana Tech,1416.716318924759
2024,12,Louisiana Tech,1445.5879101456576
2024,13,Louisiana Tech,1414.906402523344
2024,14,Louisiana Tech,1420.3905925572494
2024,2,Louisville,1500.0
2024,4,Louisville,1532.4197338078577
2024,5,Louisville,1552.8305129566643
2024,6,Louisville,1554.6318362077939
2024,7,Louisville,1529.9319423254544
2024,8,Louisville,1533.4505438025658
2024,9,Louisville,1532.7234221635363
2024,10,Louisville,1547.1296977259274
2024,11,Louisville,1586.1904479674024
2024,12,Louisville,1564.2154655346706
2024,13,Louisville,1574.5300185203614
2024,14,Louisville,1594.394842893528
2024,2,Marshall,1500.0
2024,4,Marshall,1473.8510987088255
2024,5,Marshall,1448.6489907702762
2024,6,Marshall,1468.5228987528476
2024,7,Marshall,1490.638453744746
2024,8,Marshall,1485.5330062906482
2024,10,Marshall,1505.3518952740571
2024,11,Marshall,1519.7146715046072
2024,12,Marshall,1544.5840582035764
2024,13,Marshall,1558.30965261223
2024,14,Marshall,1580.5382492355084
2024,15,Marshall,1645.6964718246231
2024,2,Maryland,1500.0
2024,3,Maryland,1482.7870543556712
2024,5,Maryland,1518.61218225087
2024,6,Maryland,1498.5189736682157
2024,7,Maryland,1451.3944336504244
2024,8,Maryland,1424.9530708345098
2024,9,Maryland,1409.6719007335405
2024,10,Maryland,1394.5592805637189
2024,11,Maryland,1384.613461078059
2024,12,Maryland,1351.8577073904978
2024,13,Maryland,1319.2047223613451
2024,2,Massachusetts,1500.0
2024,3,Massachusetts,1474.9166699332673
2024,5,Massachusetts,1442.6024549584797
2024,6,Massachusetts,1425.9134001132609
2024,7,Massachusetts,1404.718659044628
2024,10,Massachusetts,1372.9249009024688
2024,11,Massachusetts,1339.764190011361
2024,12,Massachusetts,1335.7020545612327
2024,13,Massachusetts,1330.6188158221548
2024,14,Massachusetts,1321.5784665403721
2024,2,Memphis,1500.0
2024,3,Memphis,1526.7029978589817
2024,4,Memphis,1550.380192927464
2024,5,Memphis,1525.3747780805343
2024,7,Memphis,1540.526993738126
2024,8,Memphis,1568.4115641120939
2024,9,Memphis,1586.1142370616913
2024,10,Memphis,1596.2725503748518
2024,11,Memphis,1566.2817910495
2024,12,Memphis,1578.2111561492932
2024,13,Memphis,1591.5433607844202
2024,14,Memphis,1625.8981920716915
2024,2,Miami,1500.0
2024,3,Miami,1545.553775728612
2024,4,Miami,1571.3075873818746
2024,5,Miami,1610.2862008206807
2024,6,Miami,1621.3331557184122
2024,8,Miami,1627.9400215657683
2024,9,Miami,1659.1520921580543
2024,10,Miami,1686.5703318280296
2024,11,Miami,1698.9970031130754
2024,12,Miami,1670.7413639855802
2024,13,Miami,1653.569326082948
2024,15,Miami,1663.3317924346
2024,3,Miami (OH),1500.0
2024,4,Miami (OH),1468.6241886360715
2024,5,Miami (OH),1446.4054610848984
2024,6,Miami (OH),1463.0945159301173
2024,7,Miami (OH),1447.4902733458262
2024,8,Miami (OH),1492.8372370978875
2024,9,Miami (OH),1516.3692273508955
2024,10,Miami (OH),1555.584311057102
2024,11,Miami (OH),1565.124569485834
2024,12,Miami (OH),1574.4906397981704
2024,13,Miami (OH),1591.850271473478
2024,14,Miami (OH),1626.3095576955022
2024,2,Michigan,1500.0
2024,3,Michigan,1462.803443312003
2024,4,Michigan,1488.895630103371
2024,5,Michigan,1503.7052041144652
2024,6,Michigan,1516.8840225186013
2024,8,Michigan,1495.4170818041741
2024,9,Michigan,1475.8077024749066
2024,10,Michigan,1494.935083510441
2024,11,Michigan,1471.8323794878577
2024,13,Michigan,1465.370991350032
2024,14,Michigan,1497.469103273192
2024,15,Michigan,1519.8675361985383
2024,2,Michigan State,1500.0
2024,4,Michigan State,1517.2129456443288
2024,5,Michigan State,1502.6263173132713
2024,6,Michigan State,1465.0298522819812
2024,8,Michigan State,1448.3700954489325
2024,9,Michigan State,1480.2270222082857
2024,10,Michigan State,1461.0996411727513
2024,12,Michigan State,1437.537167305371
2024,13,Michigan State,1417.3723294406723
2024,14,Michigan State,1428.8103016910563
2024,2,Middle Tennessee,1500.0
2024,3,Middle Tennessee,1464.608323085677
2024,4,Middle Tennessee,1425.8255004438015
2024,5,Middle Tennessee,1396.9961083927806
2024,6,Middle Tennessee,1381.8438927351888
2024,7,Middle Tennessee,1357.0725176042386
2024,8,Middle Tennessee,1379.040690314311
2024,9,Middle Tennessee,1366.7175342290868
2024,10,Middle Tennessee,1394.3791663081745
2024,12,Middle Tennessee,1370.2495564294613
2024,13,Middle Tennessee,1332.5428060386164
2024,3,Minnesota,1500.0
2024,4,Minnesota,1527.8938585766796
2024,5,Minnesota,1517.023246153435
2024,6,Minnesota,1503.8444277492988
2024,7,Minnesota,1525.3594896048703
2024,8,Minnesota,1539.6363053831797
2024,9,Minnesota,1563.720382413886
2024,10,Minnesota,1578.8330025837076
2024,11,Minnesota,1604.3104143457251
2024,13,Minnesota,1575.996868900866
2024,14,Minnesota,1568.7458932933832
2024,2,Mississippi State,1500.0
2024,3,Mississippi State,1481.1875024499504
2024,4,Mississippi State,1444.8321106138392
2024,5,Mississippi State,1410.5711794002639
2024,7,Mississippi State,1398.025955595653
2024,8,Mississippi State,1384.9644567753771
2024,9,Mississippi State,1370.6420737245396
2024,10,Mississippi State,1340.60744014973
2024,11,Mississippi State,1373.768151040838
2024,13,Mississippi State,1365.05978855437
2024,14,Mississippi State,1344.26165401319
2024,2,Missouri,1500.0
2024,3,Missouri,1533.1438720977908
2024,4,Missouri,1550.8335825903869
2024,6,Missouri,1563.757164013179
2024,7,Missouri,1532.385537088851
2024,8,Missouri,1564.1792952310102
2024,9,Missouri,1573.2346471144501
2024,11,Missouri,1538.6665547242194
2024,12,Missouri,1551.786376563099
2024,13,Missouri,1540.8156346207957
2024,14,Missouri,1561.6137691619756
2024,15,Missouri,1577.929156129133
2024,2,NC State,1500.0
2024,3,NC State,1458.6692836951397
2024,4,NC State,1447.833088797032
2024,5,NC State,1427.4566111448416
2024,6,NC State,1441.1074216006286
2024,7,NC State,1443.1598647302333
2024,8,NC State,1421.5007145547438
2024,9,NC State,1431.4569578532012
2024,10,NC State,1465.4663282232898
2024,11,NC State,1419.6782975425292
2024,12,NC State,1403.6455838375869
2024,13,NC State,1390.3791365179463
2024,2,Navy,1500.0
2024,4,Navy,1530.1461175644756
2024,5,Navy,1555.1515324114052
2024,6,Navy,1584.2927837273694
2024,8,Navy,1608.532953768381
2024,9,Navy,1628.4606421136455
2024,10,Navy,1592.7155802803304
2024,11,Navy,1585.9948317224178
2024,12,Navy,1605.2751988405932
2024,13,Navy,1563.605854559567
2024,14,Navy,1597.066220047941
2024,15,Navy,1632.6239659980101
2024,2,Nebraska,1500.0
2024,4,Nebraska,1526.6380419798152
2024,5,Nebraska,1492.753466994833
2024,6,Nebraska,1523.8606139952133
2024,8,Nebraska,1545.4199077171327
2024,9,Nebraska,1518.3034009518994
2024,10,Nebraska,1508.676635948928
2024,12,Nebraska,1478.6404027200638
2024,13,Nebraska,1459.8058341943674
2024,14,Nebraska,1489.7446413614189
2024,2,Nevada,1500.0
2024,3,Nevada,1496.3862156195169
2024,4,Nevada,1451.9503833983738
2024,6,Nevada,1424.142827950105
2024,7,Nevada,1414.8426805279776
2024,8,Nevada,1439.8431592961654
2024,9,Nevada,1447.272373748743
2024,10,Nevada,1432.7380587031723
2024,11,Nevada,1372.6626250414522
2024,12,Nevada,1354.1569257740305
2024,13,Nevada,1348.270323696714
2024,14,Nevada,1332.75190656837
2024,2,New Mexico,1500.0
2024,3,New Mexico,1465.5252339729734
2024,4,New Mexico,1436.6747650520479
2024,5,New Mexico,1388.3284050223942
2024,6,New Mexico,1400.107423828202
2024,7,New Mexico,1425.6928088712323
2024,8,New Mexico,1453.154188563737
2024,9,New Mexico,1487.2944408051806
2024,10,New Mexico,1476.8306125195613
2024,11,New Mexico,1434.3534896234785
2024,12,New Mexico,1437.1144715134067
2024,13,New Mexico,1475.0353420746014
2024,14,New Mexico,1492.2734506518939
2024,2,New Mexico State,1500.0
2024,3,New Mexico State,1475.8385761611416
2024,4,New Mexico State,1443.771109180962
2024,5,New Mexico State,1423.9749759602864
2024,6,New Mexico State,1391.065362837344
2024,7,New Mexico State,1350.6999347373335
2024,9,New Mexico State,1373.7262391996235
2024,10,New Mexico State,1353.4289789003055
2024,11,New Mexico State,1340.9123889168081
2024,12,New Mexico State,1327.8110988984397
2024,13,New Mexico State,1356.9794743741909
2024,2,North Carolina,1500.0
2024,4,North Carolina,1526.6380419798152
2024,5,North Carolina,1486.8955717451208
2024,6,North Carolina,1482.6070019653823
2024,7,North Carolina,1455.284107783821
2024,8,North Carolina,1432.9772341556313
2024,9,North Carolina,1417.6823486246683
2024,10,North Carolina,1496.367484134631
2024,11,North Carolina,1515.3467267798928
2024,12,North Carolina,1548.294807780232
2024,13,North Carolina,1525.7851626200365
2024,15,North Carolina,1492.0352302312895
2024,3,North Texas,1500.0
2024,4,North Texas,1461.6270852787827
2024,5,North Texas,1492.1142195564867
2024,7,North Texas,1521.0607698600088
2024,8,North Texas,1538.6154234383112
2024,9,North Texas,1520.9127504887138
2024,11,North Texas,1496.333352922011
2024,12,North Texas,1447.8651095467371
2024,13,North Texas,1399.5735827411488
2024,14,North Texas,1379.0086106925562
2024,2,Northern Illinois,1500.0
2024,4,Northern Illinois,1513.6409366866064
2024,5,Northern Illinois,1489.746667293496
2024,6,Northern Illinois,1462.9010229855805
2024,7,Northern Illinois,1484.0957640542133
2024,8,Northern Illinois,1513.203902724217
2024,9,Northern Illinois,1473.5605447843702
2024,10,Northern Illinois,1458.365268568217
2024,11,Northern Illinois,1496.1980913880623
2024,12,Northern Illinois,1510.197069596081
2024,13,Northern Illinois,1492.8374379207735
2024,14,Northern Illinois,1506.0230770055025
2024,2,Northwestern,1500.0
2024,4,Northwestern,1467.3820778175411
2024,6,Northwestern,1444.304809468058
2024,7,Northwestern,1468.5675681806042
2024,8,Northwestern,1503.1416519709112
2024,9,Northwestern,1466.4951527733378
2024,10,Northwestern,1443.0630505226868
2024,12,Northwestern,1467.800567853431
2024,13,Northwestern,1447.0685823363285
2024,14,Northwestern,1414.9704704131684
2024,2,Notre Dame,1500.0
2024,3,Notre Dame,1486.3590633133936
2024,4,Notre Dame,1538.5522840662575
2024,5,Notre Dame,1560.7710116174305
2024,6,Notre Dame,1580.5635599825384
2024,7,Notre Dame,1601.360316298608
2024,8,Notre Dame,1614.3176560637387
2024,9,Notre Dame,1635.3574968975524
2024,10,Notre Dame,1696.7689980304426
2024,11,Notre Dame,1704.286368910925
2024,12,Notre Dame,1709.3485239906365
2024,13,Notre Dame,1720.853226356852
2024,14,Notre Dame,1753.5848291731427
2024,15,Notre Dame,1768.9323555095025
2024,16,Notre Dame,1782.7072708166738
2024,17,Notre Dame,1800.026435719589
2024,18,Notre Dame,1808.4033728786656
2024,2,Ohio,1500.0
2024,4,Ohio,1518.8124975500496
2024,5,Ohio,1478.2391584767718
2024,7,Ohio,1502.0144757433452
2024,8,Ohio,1514.9062589029845
2024,9,Ohio,1491.3742686499766
2024,10,Ohio,1522.7896281307933
2024,11,Ohio,1547.7132710670887
2024,12,Ohio,1568.4835893865709
2024,14,Ohio,1611.046793099596
2024,15,Ohio,1651.9125320762487
2024,2,Ohio State,1500.0
2024,4,Ohio State,1536.5770763670607
2024,5,Ohio State,1561.77918430561
2024,6,Ohio State,1599.3756493369
2024,7,Ohio State,1624.770104377323
2024,9,Ohio State,1618.0028518275506
2024,10,Ohio State,1627.629616830522
2024,11,Ohio State,1654.0198770864583
2024,12,Ohio State,1660.8742937033192
2024,13,Ohio State,1681.6062792204216
2024,14,Ohio State,1710.4984145496453
2024,15,Ohio State,1688.099981624299
2024,17,Ohio State,1750.6480759822405
2024,18,Ohio State,1773.1075423689192
2024,2,Oklahoma,1500.0
2024,3,Oklahoma,1514.5604221988199
2024,4,Oklahoma,1535.9625948652802
2024,5,Oklahoma,1508.0593738619011
2024,7,Oklahoma,1531.8177614953404
2024,8,Oklahoma,1502.8295001014335
2024,9,Oklahoma,1462.2473602923174
2024,11,Oklahoma,1450.9161393286481
2024,13,Oklahoma,1437.7963174897684
2024,14,Oklahoma,1481.9126778738778
2024,15,Oklahoma,1460.6764508842216
2024,2,Oklahoma State,1500.0
2024,3,Oklahoma State,1526.8353928455633
2024,4,Oklahoma State,1567.5450542923647
