season,game_date,Team,opponent,Result,point_differential,Pre_Elo_Team,Pre_Elo_Opponent,Post_Elo_Team,Post_Elo_Opponent,Elo_Change
2021,2021-11-27,Louisiana,UL Monroe,W,5,1783.2017326879627,1336.8079726468561,1785.907037946452,1334.1026673883669,2.7053052584892425
2021,2021-11-27,Middle Tennessee,Florida Atlantic,W,10,1369.4097189257393,1349.675480052295,1404.8054294477865,1314.2797695302477,35.39571052204719
2021,2021-11-27,Oregon,Oregon State,W,9,1689.5837618851451,1612.1410186196945,1716.0201196881994,1585.7046608166402,26.436357803054317
2021,2021-11-27,Toledo,Akron,W,35,1586.4784186094053,1176.1892860351895,1593.2146390243931,1169.4530656202016,6.736220414987831
2021,2021-11-27,SMU,Tulsa,L,-3,1617.7150350130994,1486.3204374662007,1591.4464372149803,1512.5890352643198,-26.268597798119085
2021,2021-11-27,Maryland,Rutgers,W,24,1420.0784293688364,1351.4812499064174,1458.5436453796117,1313.016033895642,38.46521601077531
2021,2021-11-27,Notre Dame,Stanford,W,31,1778.8365440322696,1285.3415752932965,1782.7559665199815,1281.4221528055846,3.9194224877119517
2021,2021-11-27,Michigan State,Penn State,W,3,1655.3260456569553,1614.873469101038,1674.0739992291453,1596.125515528848,18.747953572189903
2021,2021-11-27,Florida,Florida State,W,3,1410.0971947637252,1521.4914130991501,1435.890374050848,1495.6982338120272,25.793179287123003
2021,2021-11-27,Miami (OH),Kent State,L,-1,1604.5080426528057,1477.9261386109185,1591.4283152336047,1491.0058660301195,-13.079727419200932
2021,2021-11-27,Wyoming,Hawai'i,L,-24,1552.8553626369373,1365.417582561218,1489.48180036188,1428.7911448362754,-63.373562275057445
2021,2021-11-27,Navy,Temple,W,24,1353.3820476485978,1230.6436971606358,1383.2456434731737,1200.78010133606,29.86359582457592
2021,2021-11-27,Western Kentucky,Marshall,W,32,1646.5281080574375,1553.0011455646245,1681.9102016317088,1517.6190519903532,35.38209357427124
2021,2021-11-27,Syracuse,Pittsburgh,L,-17,1423.3461533508564,1736.9876511848274,1413.718791621381,1746.615012914303,-9.627361729475412
2021,2021-11-27,Temple,Navy,L,-24,1200.78010133606,1383.2456434731737,1178.6703170137425,1405.355427795491,-22.109784322317353
2021,2021-11-27,Tennessee,Vanderbilt,W,24,1565.4948475387557,1221.406851396083,1574.4727316574406,1212.4289672773982,8.977884118684877
2021,2021-11-27,Texas A&M,LSU,L,-3,1654.917952109795,1502.9029307266762,1628.2196697889467,1529.6012130475244,-26.698282320848296
2021,2021-11-27,Texas State,Arkansas State,W,2,1347.557764869139,1235.862899644687,1358.3071633674972,1225.1135011463289,10.749398498358254
2021,2021-11-27,Texas Tech,Baylor,L,-3,1454.9688833964012,1794.574537686681,1450.999252012204,1798.5441690708783,-3.96963138419732
2021,2021-11-27,Tulane,Memphis,L,-5,1352.8145544825186,1434.6430738996628,1332.6511634673607,1454.8064649148207,-20.163391015157956
2021,2021-11-27,USC,BYU,L,-4,1337.8450185448842,1673.305919104169,1333.1231845792906,1678.0277530697626,-4.721833965593536
2021,2021-11-27,Penn State,Michigan State,L,-3,1637.2169838380273,1632.982530919966,1614.873469101038,1655.3260456569553,-22.343514736989484
2021,2021-11-27,Uconn,Houston,L,-28,1268.8494490741873,1797.4684084109206,1265.7850942883233,1800.5327631967846,-3.064354785863995
2021,2021-11-27,Oklahoma State,Oklahoma,W,4,1806.595937110664,1701.533820825798,1822.8486090463969,1685.2811488900652,16.252671935732995
2021,2021-11-27,Northwestern,Illinois,L,-33,1356.1594734027092,1398.0637334572314,1313.9208513735946,1440.302355486346,-42.23862202911465
2021,2021-11-27,NC State,Boston College,W,31,1665.587842206842,1481.2428472116467,1689.1612494264966,1457.669439991992,23.57340721965465
2021,2021-11-27,Nevada,Colorado State,W,42,1560.7555756273118,1297.9240905548588,1577.4837441976656,1281.195921984505,16.72816857035367
2021,2021-11-27,Oklahoma,Oklahoma State,L,-4,1720.9763219712959,1787.1534359651662,1701.533820825798,1806.595937110664,-19.442501145497694
2021,2021-11-27,North Texas,UTSA,W,22,1415.0996255793825,1781.03424358919,1478.2797493503838,1717.8541198181888,63.18012377100122
2021,2021-11-27,Ohio State,Michigan,L,-15,1885.5553564512602,1774.710341294332,1833.996723648506,1826.2689740970861,-51.55863280275416
2021,2021-11-27,Stanford,Notre Dame,L,-31,1289.4653353098977,1774.7127840156684,1285.3415752932965,1778.8365440322696,-4.123760016601288
2021,2021-11-27,Southern Miss,Florida International,W,20,1250.3030098408424,1067.4529041764522,1271.1733649396556,1046.582549077639,20.870355098813118
2021,2021-11-27,South Carolina,Clemson,L,-30,1500.30222147917,1790.6143299129947,1487.2247699224902,1803.6917814696744,-13.077451556679799
2021,2021-11-27,Rutgers,Maryland,L,-24,1404.6841940262525,1366.8754852490013,1351.4812499064174,1420.0784293688364,-53.20294411983522
2021,2021-11-27,West Virginia,Kansas,W,6,1503.6806078457878,1194.9726572108107,1510.3493851396715,1188.303879916927,6.6687772938836885
2021,2021-11-27,Wake Forest,Boston College,W,31,1637.049201233338,1429.7731074220203,1657.9358240746733,1408.886484580685,20.88662284133541
2021,2021-11-27,Virginia,Virginia Tech,L,-5,1456.4293439649327,1371.3984628218227,1424.0139653343822,1403.8138414523733,-32.41537863055057
2021,2021-11-27,Boston College,Wake Forest,L,-31,1457.669439991992,1609.1528686633662,1429.7731074220203,1637.049201233338,-27.896332569971683
2021,2021-11-27,Alabama,Auburn,W,2,1784.773711020088,1482.6655135734477,1788.684453120263,1478.7547714732727,3.910742100174992
2021,2021-11-27,Arizona,Arizona State,L,-23,1239.3632135772625,1549.6539589182917,1228.5707642323755,1560.4464082631787,-10.792449344887036
2021,2021-11-27,Arizona State,Arizona,W,23,1537.2079890671573,1251.8091834283969,1549.6539589182917,1239.3632135772625,12.4459698511343
2021,2021-11-27,Arkansas State,Texas State,L,-2,1225.1135011463289,1358.3071633674972,1215.428458184556,1367.9922063292702,-9.68504296177303
2021,2021-11-27,Army,Liberty,W,15,1528.9360886000156,1521.5808114185136,1571.998580856179,1478.5183191623503,43.06249225616322
2021,2021-11-27,Baylor,Texas Tech,W,3,1798.5441690708783,1450.999252012204,1802.3329270147758,1447.2104940683064,3.788757943897611
2021,2021-11-27,Michigan,Ohio State,W,15,1826.2689740970861,1833.996723648506,1871.2221708014715,1789.0435269441207,44.953196704385476
2021,2021-11-27,LSU,Texas A&M,W,3,1529.6012130475244,1628.2196697889467,1555.0608644955091,1602.760018340962,25.45965144798475
2021,2021-11-27,Minnesota,Wisconsin,W,10,1595.5154873399958,1789.4767395106219,1642.8816223356853,1742.1106045149324,47.36613499568942
2021,2021-11-27,Oregon State,Oregon,L,-9,1648.1994475539832,1653.5253329508564,1612.1410186196945,1689.5837618851451,-36.058428934288756
2021,2021-11-27,Pittsburgh,Syracuse,W,17,1746.615012914303,1413.718791621381,1755.2230088830333,1405.1107956526505,8.60799596873036
2021,2021-11-27,Purdue,Indiana,W,37,1627.594826266203,1241.9587470256201,1635.5246618893236,1234.0289114024995,7.929835623120554
2021,2021-11-27,Rice,Louisiana Tech,W,4,1239.2955209097731,1272.835031849388,1266.488293842903,1245.6422589162582,27.192772933129884
2021,2021-11-27,Auburn,Alabama,L,-2,1486.7642550162475,1780.6749695772883,1482.6655135734477,1784.773711020088,-4.098741442799779
2021,2021-11-27,Wisconsin,Minnesota,L,-10,1742.1106045149324,1642.8816223356853,1698.0441706333645,1686.9480562172532,-44.06643388156788
2021,2021-12-03,Utah,Oregon,W,28,1846.1604921039952,1680.8195316870988,1871.4257380861832,1655.5542857049109,25.26524598218804
2021,2021-12-03,Western Kentucky,UTSA,L,-8,1670.0854359320942,1693.0534109644423,1638.0856914988683,1725.0531553976682,-31.99974443322598
2021,2021-12-03,Oregon,Utah,L,-28,1716.0201196881994,1810.9599041028944,1680.8195316870988,1846.1604921039952,-35.200588001100755
2021,2021-12-03,UTSA,Western Kentucky,W,8,1654.8528823342579,1708.2859645622787,1693.0534109644423,1670.0854359320942,38.20052863018435
2021,2021-12-04,San Diego State,Utah State,L,-33,1791.1415458890258,1532.52987002248,1719.9856766694127,1603.6857392420932,-71.15586921961305
2021,2021-12-04,Pittsburgh,Wake Forest,W,24,1822.0886127860467,1629.9753068594734,1843.110056196569,1608.953863448951,21.02144341052229
2021,2021-12-04,Houston,Cincinnati,L,-15,1768.1275856642658,1906.45399264896,1744.2964162361634,1930.2851620770623,-23.831169428102374
2021,2021-12-04,Alabama,Georgia,W,17,1843.1205981627957,1858.6508868151375,1890.5945309702033,1811.1769540077298,47.47393280740761
2021,2021-12-04,Kent State,Northern Illinois,L,-18,1450.9198125683556,1478.450429815009,1408.8501880932934,1520.5200542900714,-42.06962447506224
2021,2021-12-04,Cincinnati,Houston,W,15,1874.0488151164411,1800.5327631967846,1906.45399264896,1768.1275856642658,32.405177532518806
2021,2021-12-04,Wake Forest,Pittsburgh,L,-24,1657.9358240746733,1794.1280955708469,1629.9753068594734,1822.0886127860467,-27.96051721519988
2021,2021-12-04,Georgia,Alabama,L,-17,1913.0870318576701,1788.684453120263,1858.6508868151375,1843.1205981627957,-54.43614504253259
2021,2021-12-04,NC State,Pittsburgh,L,-24,1689.1612494264966,1755.2230088830333,1650.256162738683,1794.1280955708469,-38.9050866878135
2021,2021-12-04,Oklahoma State,Baylor,L,-5,1822.8486090463969,1802.3329270147758,1793.1812435201246,1832.000292541048,-29.667365526272317
2021,2021-12-04,Iowa,Michigan,L,-39,1673.707663444603,1897.2878129429216,1653.3423179562005,1917.653158431324,-20.365345488402376
2021,2021-12-04,Northern Illinois,Kent State,W,18,1425.6103067110687,1503.759935672296,1478.450429815009,1450.9198125683556,52.840123103940506
2021,2021-12-04,California,USC,W,10,1460.0743496955686,1328.655732030578,1481.39860968111,1307.3314720450367,21.324259985541385
2021,2021-12-04,Michigan,Iowa,W,39,1871.2221708014715,1699.773305586053,1897.2878129429216,1673.707663444603,26.065642141450006
2021,2021-12-04,Baylor,Oklahoma State,W,5,1832.000292541048,1793.1812435201246,1856.4021786118678,1768.7793574493048,24.401886070819746
2021,2021-12-04,Utah State,San Diego State,W,33,1603.6857392420932,1719.9856766694127,1667.1787831604604,1656.4926327510454,63.493043918367306
2021,2021-12-11,Navy,Army,W,4,1437.1815023731303,1569.7374437061278,1467.708394528699,1539.210551550559,30.52689215556866
2021,2021-12-11,Army,Navy,L,-4,1601.563518283767,1405.355427795491,1569.7374437061278,1437.1815023731303,-31.826074577639165
2021,2021-12-17,Coastal Carolina,Northern Illinois,W,6,1725.0151653262553,1520.5200542900714,1736.91750938336,1508.6177102329666,11.9023440571048
2021,2021-12-17,Middle Tennessee,Toledo,W,7,1471.230102442419,1558.9223395171011,1508.964590911752,1521.187851047768,37.734488469333215
2021,2021-12-17,Toledo,Middle Tennessee,L,-7,1599.423678444662,1430.728763514858,1558.9223395171011,1471.230102442419,-40.501338927560965
2021,2021-12-18,Oregon State,Utah State,L,-11,1585.7046608166402,1667.1787831604604,1557.6955563857994,1695.1878875913012,-28.009104430840758
2021,2021-12-18,BYU,UAB,L,-3,1682.4952056184752,1643.518155723667,1658.8824010815226,1667.1309602606195,-23.612804536952606
2021,2021-12-18,Eastern Michigan,Liberty,L,-36,1450.4558303410515,1448.9533817347622,1402.2482606890978,1497.1609513867159,-48.20756965195372
2021,2021-12-18,UAB,BYU,W,3,1667.1309602606195,1658.8824010815226,1688.58408301731,1637.4292783248322,21.45312275669031
2021,2021-12-18,Louisiana,Marshall,W,15,1785.907037946452,1491.2432890597834,1796.2066933948422,1480.9436336113931,10.299655448390274
2021,2021-12-18,Marshall,Louisiana,L,-15,1480.9436336113931,1796.2066933948422,1471.7948024380148,1805.3555245682205,-9.148831173378346
2021,2021-12-18,Fresno State,UTEP,W,7,1648.9239575962104,1440.7895659151775,1661.398636704766,1428.3148868066219,12.47467910855562
2021,2021-12-20,Tulsa,Old Dominion,W,13,1537.4881655156935,1513.5518556092818,1575.7674140545137,1475.2726070704616,38.2792485388201
2021,2021-12-21,Kent State,Wyoming,L,-14,1408.8501880932934,1433.1813312389347,1369.6350394834283,1472.3964798487998,-39.21514860986514
2021,2021-12-21,Wyoming,Kent State,W,14,1472.3964798487998,1369.6350394834283,1500.0425851144098,1341.9889342178183,27.646105265610036
2021,2021-12-21,San Diego State,UTSA,W,14,1656.4926327510454,1725.0531553976682,1704.520522241606,1677.0252659071077,48.027889490560376
2021,2021-12-21,UTSA,San Diego State,L,-14,1677.0252659071077,1704.520522241606,1638.3273653618833,1743.2184227868304,-38.69790054522438
2021,2021-12-22,Missouri,Army,L,-2,1409.3088883563996,1539.210551550559,1399.466113732655,1549.0533261743037,-9.842774623744509
2021,2021-12-23,Florida,UCF,L,-12,1435.890374050848,1536.0265231621188,1409.379061703323,1562.5378355096439,-26.511312347525102
2021,2021-12-23,Miami (OH),North Texas,W,13,1578.6742455914282,1541.2809868343147,1614.8355333386728,1505.11969908707,36.16128774724464
2021,2021-12-23,UCF,Florida,W,12,1562.5378355096439,1409.379061703323,1583.0101976037483,1388.9066996092185,20.472362094104497
2021,2021-12-25,Ball State,Georgia State,L,-31,1492.3837676139842,1644.6933563188245,1464.6031471914932,1672.4739767413155,-27.78062042249089
2021,2021-12-27,Western Michigan,Nevada,W,28,1511.3683883169354,1591.3267420353104,1570.224063842477,1532.4710665097687,58.855675525541784
2021,2021-12-28,Auburn,Houston,L,-4,1478.7547714732727,1744.2964162361634,1471.7044771075039,1751.3467106019323,-7.050294365768869
2021,2021-12-28,Louisville,Air Force,L,-3,1513.397538673846,1700.0829962672658,1504.0827292479655,1709.3978056931462,-9.31480942588035
2021,2021-12-28,Texas Tech,Mississippi State,W,27,1447.2104940683064,1601.6845315792152,1511.497844801395,1537.3971808461265,64.28735073308866
2021,2021-12-28,Mississippi State,Texas Tech,L,-27,1537.3971808461265,1511.497844801395,1485.8256683439272,1563.0693573035944,-51.57151250219938
2021,2021-12-28,Air Force,Louisville,W,3,1689.7136095252777,1523.766925415834,1700.0829962672658,1513.397538673846,10.369386741988087
2021,2021-12-28,Minnesota,West Virginia,W,12,1705.6982679070659,1497.772578606663,1721.1026938498812,1482.3681526638477,15.40442594281528
2021,2021-12-28,West Virginia,Minnesota,L,-12,1516.5227902964757,1686.9480562172532,1497.772578606663,1705.6982679070659,-18.750211689812765
2021,2021-12-29,Clemson,Iowa State,W,7,1814.9443594044249,1590.8714902266404,1826.3938084370911,1579.422041193974,11.44944903266639
2021,2021-12-29,Oklahoma,Oregon,W,15,1685.2811488900652,1655.5542857049109,1724.530346815403,1616.3050877795731,39.249197925337704
2021,2021-12-29,Oregon,Oklahoma,L,-15,1616.3050877795731,1724.530346815403,1588.723908490016,1752.1115261049601,-27.58117928955716
2021,2021-12-29,Maryland,Virginia Tech,W,44,1458.5436453796117,1433.466240283654,1503.0850778327022,1388.9248078305636,44.54143245309056
2021,2021-12-29,Virginia Tech,Maryland,L,-44,1388.9248078305636,1503.0850778327022,1356.152518405286,1535.8573672579798,-32.77228942527777
2021,2021-12-30,South Carolina,North Carolina,W,17,1526.7933747341324,1487.0065303482002,1565.9941066190452,1447.8057984632874,39.200731884912884
2021,2021-12-30,Michigan State,Pittsburgh,W,10,1674.0739992291453,1843.110056196569,1720.7878538361842,1796.39620158953,46.713854607039025
2021,2021-12-30,Arizona State,Wisconsin,L,-7,1542.5084886750465,1715.9820902214967,1527.5440780919241,1730.946500804619,-14.964410583122346
2021,2021-12-30,Wisconsin,Arizona State,W,7,1698.0441706333645,1560.4464082631787,1715.9820902214967,1542.5084886750465,17.937919588132196
2021,2021-12-30,North Carolina,South Carolina,L,-17,1537.8277130945928,1475.9721919877397,1487.0065303482002,1526.7933747341324,-50.82118274639255
2021,2021-12-30,Tennessee,Purdue,L,-3,1565.3481568779548,1659.934598878866,1550.6417806685417,1674.640975088279,-14.706376209413033
2021,2021-12-30,Purdue,Tennessee,W,3,1642.734662864812,1582.5480928920088,1659.934598878866,1565.3481568779548,17.199936014053893
2021,2021-12-31,Alabama,Cincinnati,W,21,1890.5945309702033,1930.2851620770623,1943.2994817364406,1877.580211310825,52.70495076623724
2021,2021-12-31,Cincinnati,Alabama,L,-21,1877.580211310825,1943.2994817364406,1840.1628871807272,1980.7168058665384,-37.417324130097825
2021,2021-12-31,Rutgers,Wake Forest,L,-28,1313.016033895642,1608.953863448951,1300.5979505625096,1621.3719467820836,-12.418083333132378
2021,2021-12-31,Michigan,Georgia,L,-23,1917.653158431324,1811.1769540077298,1858.8108618187573,1870.0192506202966,-58.842296612566784
2021,2021-12-31,Central Michigan,Washington State,W,3,1701.3777932609398,1628.5198670708276,1717.6287037302725,1612.268956601495,16.25091046933261
2021,2021-12-31,Georgia,Michigan,W,23,1870.0192506202966,1858.8108618187573,1916.4712914469396,1812.3588209921145,46.45204082664293
2022,2022-01-02,Utah,Penn State,L,-14,1871.4257380861832,1596.125515528848,1816.6474811175506,1650.9037724974805,-54.778256968632704
2022,2022-01-02,Penn State,Utah,W,14,1650.9037724974805,1816.6474811175506,1703.5496397346624,1764.0016138803687,52.64586723718194
2022,2022-01-02,Purdue,LSU,L,-56,1610.7432160752232,1618.9586235085649,1563.8780050677974,1665.8238345159907,-46.86521100742583
2022,2022-01-02,Illinois,Mississippi State,L,-9,1409.8367734653189,1516.2912503649543,1386.7374989612679,1539.3905248690053,-23.099274504050875
2022,2022-01-02,Mississippi State,Illinois,W,9,1485.8256683439272,1440.302355486346,1516.2912503649543,1409.8367734653189,30.465582021027167
2022,2022-01-02,USC,Tulane,L,-1,1296.6224078946284,1326.6898392984415,1286.8242149212617,1336.4880322718082,-9.798192973366655
2022,2022-01-02,Tulane,USC,W,1,1315.9807751480332,1307.3314720450367,1326.6898392984415,1296.6224078946284,10.709064150408343
2022,2022-01-02,LSU,Purdue,W,56,1555.0608644955091,1674.640975088279,1618.9586235085649,1610.7432160752232,63.89775901305582
2022,2022-01-09,Georgia,TCU,W,58,1916.4712914469396,1341.3488795272713,1919.2494640514012,1338.5707069228097,2.778172604461487
2022,2022-01-09,TCU,Georgia,L,-58,1338.5707069228097,1919.2494640514012,1335.887249178289,1921.9329217959219,-2.68345774452071
2022,2022-09-01,New Mexico State,Minnesota,L,-38,1236.819199242531,1721.1026938498812,1232.434107609544,1725.4877854828683,-4.385091632987023
2022,2022-09-02,Illinois,Indiana,L,-3,1386.7374989612679,1226.8189104270111,1359.8908342546788,1253.6655751336002,-26.846664706589166
2022,2022-09-03,UTEP,Oklahoma,L,-32,1428.3148868066219,1752.1115261049601,1417.3345238603333,1763.0918890512487,-10.980362946288627
2022,2022-09-03,Wyoming,Tulsa,W,3,1500.0425851144098,1575.7674140545137,1524.848006982833,1550.9619921860904,24.80542186842339
2022,2022-09-03,Florida Atlantic,Ohio,L,-3,1288.3564354631762,1302.7446715498477,1267.4358210567832,1323.6652859562407,-20.920614406393103
2022,2022-09-03,Hawai'i,Western Kentucky,L,-32,1457.1607740318536,1666.0165314262354,1436.2657298766214,1686.9115755814676,-20.89504415523227
2022,2022-09-03,North Texas,SMU,L,-38,1505.11969908707,1566.5473069636066,1465.5189009845126,1606.1481050661641,-39.600798102557555
2022,2022-09-03,Utah State,Alabama,L,-55,1695.1878875913012,1980.7168058665384,1679.6386869397809,1996.2660065180587,-15.549200651520225
2022,2022-09-03,Nevada,Texas State,W,24,1532.4710665097687,1367.9922063292702,1556.729272209572,1343.734000629467,24.25820569980338
2022,2022-09-03,Western Kentucky,Hawai'i,W,32,1638.0856914988683,1485.0916139592207,1666.0165314262354,1457.1607740318536,27.93083992736702
2022,2022-09-04,Florida State,LSU,W,1,1495.6982338120272,1665.8238345159907,1509.210727572554,1652.3113407554638,13.512493760526867
2022,2022-09-09,UCF,Louisville,L,-6,1548.056928552721,1539.0359982989928,1516.4382844245497,1570.6546424271642,-31.61864412817139
2022,2022-09-09,Louisville,UCF,W,6,1504.0827292479655,1583.0101976037483,1539.0359982989928,1548.056928552721,34.953269051027185
2022,2022-09-09,New Mexico,Boise State,L,-17,1233.7645488161813,1687.3550194330658,1229.5881334605594,1691.5314347886876,-4.176415355621793
2022,2022-09-09,Boise State,New Mexico,W,17,1691.5314347886876,1229.5881334605594,1695.499760385095,1225.619807864152,3.968325596407249
2022,2022-09-10,Arkansas,South Carolina,W,14,1645.6340427906155,1529.847761897894,1671.6163181947545,1503.865486493755,25.98227540413899
2022,2022-09-10,Memphis,Navy,W,24,1518.9562418396963,1420.229005923151,1552.4476356087982,1386.737612154049,33.49139376910201
2022,2022-09-10,Miami,Southern Miss,W,23,1548.414842520341,1272.275658530826,1561.5309699075176,1259.1595311436492,13.116127387176682
2022,2022-09-10,Michigan,Hawai'i,W,46,1821.2442109639526,1427.3803399047833,1829.2336716492528,1419.3908792194832,7.989460685300237
2022,2022-09-10,Michigan State,Akron,W,52,1723.8063000122263,1160.2255800238906,1726.7133150935972,1157.3185649425197,2.9070150813708504
2022,2022-09-10,Middle Tennessee,Colorado State,W,15,1522.8362857521722,1253.4812293064401,1534.724736258348,1241.5927788002643,11.88845050617576
2022,2022-09-10,Mississippi State,Arizona,W,22,1550.0059857001313,1217.9553034012495,1559.3902306636278,1208.571058437753,9.384244963496585
2022,2022-09-10,Missouri,Kansas State,L,-28,1365.5518859642784,1538.4244033960877,1341.2444202414063,1562.7318691189598,-24.307465722872152
2022,2022-09-10,Navy,Memphis,L,-24,1467.708394528699,1471.4768532341482,1420.229005923151,1518.9562418396963,-47.479388605548095
2022,2022-09-10,Georgia Southern,Nebraska,W,3,1347.7833041212734,1407.1256698133523,1372.0777996410693,1382.8311742935564,24.294495519795817
2022,2022-09-10,Massachusetts,Toledo,L,-45,1165.0921635370883,1531.7778445714266,1155.7478691727015,1541.1221389358134,-9.34429436438674
2022,2022-09-10,Florida International,Texas State,L,-29,1018.552308463804,1355.0480358801071,1008.6339816644115,1364.9663626794995,-9.91832679939245
2022,2022-09-10,Florida,Kentucky,L,-10,1388.9066996092185,1654.7265020552193,1378.418855167054,1665.2143464973838,-10.48784444216442
2022,2022-09-10,Air Force,Colorado,W,31,1717.2341361631813,1322.0393593819174,1724.3686770666347,1314.904818478464,7.134540903453379
2022,2022-09-10,Akron,Michigan State,L,-52,1163.2440261999327,1720.7878538361842,1160.2255800238906,1723.8063000122263,-3.0184461760420835
2022,2022-09-10,Alabama,Texas,W,1,1996.8572303677615,1429.2683022484098,1997.444590819907,1428.6809417962643,0.5873604521455942
2022,2022-09-10,Arizona,Mississippi State,L,-22,1228.5707642323755,1539.3905248690053,1217.9553034012495,1550.0059857001313,-10.615460831126054
2022,2022-09-10,Arizona State,Oklahoma State,L,-17,1513.0531288037732,1783.2703067374557,1500.7195534487118,1795.603882092517,-12.333575355061356
2022,2022-09-10,Arkansas State,Ohio State,L,-33,1213.0031148867524,1791.4688702419242,1210.6501011155267,1793.8218840131499,-2.3530137712256898
2022,2022-09-10,Fresno State,Oregon State,L,-3,1635.8034890376066,1583.2907040529587,1611.732027920287,1607.3621651702783,-24.07146111731948
2022,2022-09-10,Northern Illinois,Tulsa,L,-3,1490.0218117656907,1569.5578906533663,1474.2567765299127,1585.3229258891442,-15.765035235777951
2022,2022-09-10,Louisiana,Eastern Michigan,W,28,1811.965359244674,1395.6384260126445,1818.0683893126334,1389.535395944685,6.1030300679593985
2022,2022-09-10,Army,UTSA,L,-3,1533.9790282400977,1653.4016632960893,1520.9093455492325,1666.4713459869545,-13.069682690865159
2022,2022-09-10,Vanderbilt,Wake Forest,L,-20,1194.4001107751894,1626.8669415068605,1189.3964628426218,1631.8705894394282,-5.003647932567771
2022,2022-09-10,Uconn,Syracuse,L,-34,1265.7850942883233,1405.1107956526505,1236.0641757366313,1434.8317142043425,-29.720918551691902
2022,2022-09-10,UTEP,New Mexico State,W,7,1431.4376384166114,1218.330993053266,1443.5846314394519,1206.1840000304255,12.146993022840359
2022,2022-09-10,UNLV,California,L,-6,1351.7974395608726,1500.5522044188938,1335.9184066873327,1516.4312372924337,-15.879032873539874
2022,2022-09-10,North Carolina,Georgia State,W,7,1489.401983872676,1630.8777913319268,1529.1315272689085,1591.1482479356941,39.72954339623254
2022,2022-09-10,Northwestern,Duke,L,-8,1272.9735141015365,1241.811018727034,1235.9830469855633,1278.8014858430072,-36.99046711597325
2022,2022-09-10,New Mexico State,UTEP,L,-7,1232.434107609544,1417.3345238603333,1218.330993053266,1431.4376384166114,-14.103114556278179
2022,2022-09-10,West Virginia,Kansas,L,-13,1428.8969679136947,1235.6016595102758,1376.784132503134,1287.7144949208364,-52.112835410560706
2022,2022-09-10,Nebraska,Georgia Southern,L,-3,1382.8311742935564,1372.0777996410693,1360.2402306911808,1394.6687432434449,-22.590943602375624
2022,2022-09-10,Marshall,Notre Dame,W,5,1508.0993463039229,1746.4514226540734,1544.0892581125286,1710.4615108454677,35.98991180860577
2022,2022-09-10,Georgia State,North Carolina,L,-7,1672.4739767413155,1447.8057984632874,1630.8777913319268,1489.401983872676,-41.59618540938862
2022,2022-09-10,Houston,Texas Tech,L,-3,1724.041254210969,1590.3748136945576,1697.7222982043806,1616.693769701146,-26.318956006588483
2022,2022-09-10,Iowa,Iowa State,L,-3,1628.5914678875806,1604.172891262594,1605.4952898425206,1627.269069307654,-23.096178045060075
2022,2022-09-10,Iowa State,Iowa,W,3,1579.422041193974,1653.3423179562005,1604.172891262594,1628.5914678875806,24.750850068619897
2022,2022-09-10,Kansas,West Virginia,W,13,1182.1304747601228,1482.3681526638477,1235.6016595102758,1428.8969679136947,53.471184750152936
2022,2022-09-10,Kent State,Oklahoma,L,-30,1335.942358525366,1769.138464743701,1330.3235894524075,1774.7572338166594,-5.61876907295854
2022,2022-09-10,Kentucky,Florida,W,10,1665.2143464973838,1378.418855167054,1674.5307829802239,1369.102418684214,9.316436482840114
2022,2022-09-10,Liberty,UAB,W,7,1538.1849802982438,1647.560054105782,1576.797982569143,1608.9470518348828,38.61300227089926
2022,2022-09-10,Maryland,Charlotte,W,35,1548.9196091205763,1224.8196909241528,1560.1533923307395,1213.5859077139896,11.233783210163313
2022,2022-09-10,Ball State,Western Michigan,L,-7,1443.659759177359,1591.1674518566113,1426.5847606587577,1608.2424503752127,-17.074998518601365
2022,2022-09-10,Texas State,Florida International,W,29,1343.734000629467,1029.8663437144444,1355.0480358801071,1018.552308463804,11.314035250640337
2022,2022-09-10,Boston College,Virginia Tech,L,-17,1358.6831434353758,1406.3558595505951,1320.7957158054353,1444.2432871805356,-37.88742762994037
2022,2022-09-10,Tulsa,Northern Illinois,W,3,1550.9619921860904,1508.6177102329666,1569.5578906533663,1490.0218117656907,18.595898467275862
2022,2022-09-10,Texas Tech,Houston,W,3,1563.0693573035944,1751.3467106019323,1590.3748136945576,1724.041254210969,27.3054563909632
2022,2022-09-10,Baylor,BYU,L,-6,1817.5541188193615,1676.2773381173386,1780.3816438378933,1713.4498130988068,-37.172474981468184
2022,2022-09-10,Texas,Alabama,L,-1,1429.8595260981126,1996.2660065180587,1429.2683022484098,1996.8572303677615,-0.5912238497029401
2022,2022-09-10,Penn State,Ohio,W,36,1711.6966058935034,1315.5183197973997,1719.0862446039632,1308.1286810869399,7.389638710459961
2022,2022-09-10,Wake Forest,Vanderbilt,W,20,1621.3719467820836,1204.35360604283,1626.8669415068605,1198.8586113180531,5.494994724776886
2022,2022-09-10,Old Dominion,East Carolina,L,-18,1475.2726070704616,1578.5994119133977,1445.2934327029343,1608.578586280925,-29.979174367527403
2022,2022-09-10,Ohio State,Arkansas State,W,33,1789.0435269441207,1215.428458184556,1791.4688702419242,1213.0031148867524,2.4253432978035643
2022,2022-09-10,UAB,Liberty,L,-7,1688.58408301731,1497.1609513867159,1647.560054105782,1538.1849802982438,-41.024028911527864
