season,game_date,Team,opponent,Result,point_differential,Pre_Elo_Team,Pre_Elo_Opponent,Post_Elo_Team,Post_Elo_Opponent,Elo_Change,AP_rank,opponent_rank,rank_change
2022,2022-12-03,LSU,Georgia,L,-20,1656.4074429266764,1778.704532758491,1628.1009144344307,1807.0110612507367,-28.306528492245707,,,
2022,2022-12-10,Navy,Army,L,-3,1460.3169276989804,1482.0556481560286,1440.023545290061,1502.349030564948,-20.29338240891923,,,0.0
2022,2022-12-10,Army,Navy,W,3,1482.0556481560286,1460.3169276989804,1502.349030564948,1440.023545290061,20.29338240891923,,,
2022,2022-12-16,Troy,UTSA,W,6,1703.691092516517,1691.492182466985,1733.3221715878453,1661.8611033956568,29.631079071328216,23.0,22.0,-3.0
2022,2022-12-16,UTSA,Troy,L,-6,1691.492182466985,1703.691092516517,1661.8611033956568,1733.3221715878453,-29.631079071328216,,,
2022,2022-12-16,Miami (OH),UAB,L,-4,1451.2417105113307,1526.3695513388964,1432.5680086407874,1545.0432532094396,-18.6737018705433,,,0.0
2022,2022-12-16,UAB,Miami (OH),W,4,1526.3695513388964,1451.2417105113307,1545.0432532094396,1432.5680086407874,18.6737018705433,,,
2022,2022-12-17,Washington State,Fresno State,L,-23,1522.3504374535082,1646.4713756915557,1493.0628828709011,1675.7589302741628,-29.287554582606983,,,0.0
2022,2022-12-17,Fresno State,Washington State,W,23,1646.4713756915557,1522.3504374535082,1675.7589302741628,1493.0628828709011,29.287554582606983,,,
2022,2022-12-17,Oregon State,Florida,W,27,1609.7312967473886,1486.5147906610819,1640.5746537560947,1455.6714336523758,30.843357008706015,22.0,,-3.0
2022,2022-12-17,Florida,Oregon State,L,-27,1486.5147906610819,1609.7312967473886,1455.6714336523758,1640.5746537560947,-30.843357008706015,,,
2022,2022-12-17,SMU,BYU,L,-1,1546.488201968339,1472.1154256593643,1534.1059146998991,1484.497712927804,-12.382287268439818,,,0.0
2022,2022-12-17,BYU,SMU,W,1,1472.1154256593643,1546.488201968339,1484.497712927804,1534.1059146998991,12.382287268439818,,,
2022,2022-12-17,Louisville,Cincinnati,W,17,1647.3186718450115,1635.2655871152604,1691.3577296880408,1591.2265292722311,44.03905784302925,,,0.0
2022,2022-12-17,Cincinnati,Louisville,L,-17,1635.2655871152604,1647.3186718450115,1591.2265292722311,1691.3577296880408,-44.03905784302925,,,
2022,2022-12-17,Boise State,North Texas,W,3,1610.7388626451088,1502.4694311868086,1624.5265536229715,1488.681740208946,13.787690977862662,,,0.0
2022,2022-12-17,North Texas,Boise State,L,-3,1502.4694311868086,1610.7388626451088,1488.681740208946,1624.5265536229715,-13.787690977862662,,,
2022,2022-12-17,Rice,Southern Miss,L,-14,1397.2322740322572,1480.9356033502438,1367.0186089812123,1511.1492684012887,-30.213665051044956,,,0.0
2022,2022-12-17,Southern Miss,Rice,W,14,1480.9356033502438,1397.2322740322572,1511.1492684012887,1367.0186089812123,30.213665051044956,,,
2022,2022-12-20,Liberty,Toledo,L,-2,1520.9898629577644,1554.6086417699585,1505.6920752320266,1569.9064294956966,-15.297787725737976,,,0.0
2022,2022-12-20,Toledo,Liberty,W,2,1554.6086417699585,1520.9898629577644,1569.9064294956966,1505.6920752320266,15.297787725737976,,,
2022,2022-12-21,South Alabama,Western Kentucky,L,-21,1657.0641869126125,1524.354545818476,1598.4274809751942,1582.9912517558944,-58.63670593741828,,,0.0
2022,2022-12-21,Western Kentucky,South Alabama,W,21,1524.354545818476,1657.0641869126125,1582.9912517558944,1598.4274809751942,58.63670593741828,,,
2022,2022-12-22,Baylor,Air Force,L,-15,1517.4373423521731,1633.7427541550312,1490.9021870834797,1660.2779094237246,-26.535155268693494,,,0.0
2022,2022-12-22,Air Force,Baylor,W,15,1633.7427541550312,1517.4373423521731,1660.2779094237246,1490.9021870834797,26.535155268693494,,,
2022,2022-12-23,Louisiana,Houston,L,-7,1515.8538142755954,1537.6742307594925,1485.4241023784286,1568.1039426566592,-30.429711897166683,,,0.0
2022,2022-12-23,Houston,Louisiana,W,7,1537.6742307594925,1515.8538142755954,1568.1039426566592,1485.4241023784286,30.429711897166683,,,
2022,2022-12-23,Missouri,Wake Forest,L,-10,1494.6372716422522,1528.5770020997968,1461.2929584054748,1561.9213153365743,-33.344313236777424,,,0.0
2022,2022-12-23,Wake Forest,Missouri,W,10,1528.5770020997968,1494.6372716422522,1561.9213153365743,1461.2929584054748,33.344313236777424,,,
2022,2022-12-23,NC State,Missouri,W,10,1583.1477418790673,1461.2929584054748,1605.490092536111,1438.9506077484311,22.342350657043646,,,0.0
2022,2022-12-23,Missouri,NC State,L,-10,1461.2929584054748,1583.1477418790673,1438.9506077484311,1605.490092536111,-22.342350657043646,,,
2022,2022-12-24,Middle Tennessee,San Diego State,W,2,1515.7104192159097,1511.418980871982,1532.9868593991164,1494.1425406887754,17.276440183206645,,,0.0
2022,2022-12-24,San Diego State,Middle Tennessee,L,-2,1511.418980871982,1515.7104192159097,1494.1425406887754,1532.9868593991164,-17.276440183206645,,,
2022,2022-12-26,Bowling Green,New Mexico State,L,-5,1469.4564647061652,1471.301276525316,1441.0001888665345,1499.7575523649468,-28.45627583963068,,,0.0
2022,2022-12-26,New Mexico State,Bowling Green,W,5,1471.301276525316,1469.4564647061652,1499.7575523649468,1441.0001888665345,28.45627583963068,,,
2022,2022-12-27,East Carolina,Coastal Carolina,W,24,1537.4418124933152,1507.1040776433206,1581.2611195212573,1463.2847706153784,43.81930702794218,,,0.0
2022,2022-12-27,Coastal Carolina,East Carolina,L,-24,1507.1040776433206,1537.4418124933152,1463.2847706153784,1581.2611195212573,-43.81930702794218,,,
2022,2022-12-27,Buffalo,Georgia Southern,W,2,1514.5586490099138,1413.2201281183222,1525.8497818554667,1401.9289952727693,11.29113284555298,,,0.0
2022,2022-12-27,Georgia Southern,Buffalo,L,-2,1413.2201281183222,1514.5586490099138,1401.9289952727693,1525.8497818554667,-11.29113284555298,,,
2022,2022-12-27,Memphis,Utah State,W,28,1531.6397205873127,1473.9939970974635,1571.7479536933126,1433.8857639914636,40.10823310600004,,,0.0
2022,2022-12-27,Utah State,Memphis,L,-28,1473.9939970974635,1531.6397205873127,1433.8857639914636,1571.7479536933126,-40.10823310600004,,,
2022,2022-12-27,Wisconsin,Oklahoma State,W,7,1482.9804309943108,1460.6689467308188,1513.34790379658,1430.3014739285495,30.367472802269237,,,0.0
2022,2022-12-27,Oklahoma State,Wisconsin,L,-7,1460.6689467308188,1482.9804309943108,1430.3014739285495,1513.34790379658,-30.367472802269237,,,
2022,2022-12-28,Ole Miss,Texas Tech,L,-17,1515.6007307021812,1545.4048517600054,1474.6975262878955,1586.308056174291,-40.90320441428568,,,6.0
2022,2022-12-28,Texas Tech,Ole Miss,W,17,1545.4048517600054,1515.6007307021812,1586.308056174291,1474.6975262878955,40.90320441428568,,,
2022,2022-12-28,Kansas,Arkansas,L,-2,1444.5569282445126,1550.2555048850033,1433.4961741120953,1561.3162590174206,-11.060754132417264,,,0.0
2022,2022-12-28,Arkansas,Kansas,W,2,1550.2555048850033,1444.5569282445126,1561.3162590174206,1433.4961741120953,11.060754132417264,,,
2022,2022-12-28,Oregon,North Carolina,W,1,1656.3176552994541,1555.2527446309023,1663.4507590266614,1548.119640903695,7.133103727207312,15.0,24.0,5.0
2022,2022-12-28,North Carolina,Oregon,L,-1,1555.2527446309023,1656.3176552994541,1548.119640903695,1663.4507590266614,-7.133103727207312,,,
2022,2022-12-28,Duke,UCF,W,17,1602.8946103220574,1598.354388977136,1648.301987491159,1552.9470118080344,45.40737716910168,,25.0,0.0
2022,2022-12-28,UCF,Duke,L,-17,1598.354388977136,1602.8946103220574,1552.9470118080344,1648.301987491159,-45.40737716910168,,,
2022,2022-12-29,Washington,Texas,W,7,1650.4968573685405,1657.6656448623096,1684.179926728023,1623.982575502827,33.683069359482445,12.0,24.0,-3.0
2022,2022-12-29,Texas,Washington,L,-7,1657.6656448623096,1650.4968573685405,1623.982575502827,1684.179926728023,-33.683069359482445,,,
2022,2022-12-29,Syracuse,Minnesota,L,-8,1442.9379312585509,1587.184612640968,1424.599477320981,1605.523066578538,-18.338453937569877,,,0.0
2022,2022-12-29,Minnesota,Syracuse,W,8,1587.184612640968,1442.9379312585509,1605.523066578538,1424.599477320981,18.338453937569877,,,
2022,2022-12-29,Florida State,Oklahoma,W,3,1652.1486562763826,1538.007954990483,1665.5549281183708,1524.6016831484949,13.406271841988248,14.0,,-2.0
2022,2022-12-29,Oklahoma,Florida State,L,-3,1538.007954990483,1652.1486562763826,1524.6016831484949,1665.5549281183708,-13.406271841988248,,,
2022,2022-12-30,Tennessee,Clemson,W,17,1635.1324397375383,1734.0039171692677,1688.2290946745843,1680.9072622322217,53.096654937046026,7.0,10.0,-2.0
2022,2022-12-30,Clemson,Tennessee,L,-17,1734.0039171692677,1635.1324397375383,1680.9072622322217,1688.2290946745843,-53.096654937046026,,,
2022,2022-12-30,Notre Dame,South Carolina,W,7,1673.4710214838217,1545.2624348917316,1692.2562592659426,1526.4771971096106,18.78523778212086,19.0,20.0,6.0
2022,2022-12-30,South Carolina,Notre Dame,L,-7,1545.2624348917316,1673.4710214838217,1526.4771971096106,1692.2562592659426,-18.78523778212086,,,
2022,2022-12-30,Ohio,Wyoming,W,3,1602.3427867330224,1490.8791544991884,1615.9220198993528,1477.299921332858,13.579233166330303,,,0.0
2022,2022-12-30,Wyoming,Ohio,L,-3,1490.8791544991884,1602.3427867330224,1477.299921332858,1615.9220198993528,-13.579233166330303,,,
2022,2022-12-30,UCLA,Pittsburgh,L,-2,1584.1439662969353,1585.1543242323467,1566.6373864382651,1602.6609040910168,-17.50657985867021,17.0,,0.0
2022,2022-12-30,Pittsburgh,UCLA,W,2,1585.1543242323467,1584.1439662969353,1602.6609040910168,1566.6373864382651,17.50657985867021,,,
2022,2022-12-30,Maryland,NC State,W,4,1524.6437177195523,1605.490092536111,1553.618999970579,1576.5148102850844,28.97528225102647,,,0.0
2022,2022-12-30,NC State,Maryland,L,-4,1605.490092536111,1524.6437177195523,1576.5148102850844,1553.618999970579,-28.97528225102647,,,
2022,2022-12-31,Kentucky,Iowa,L,-21,1547.2513296006343,1583.5824882011982,1504.7041202421597,1626.1296975596729,-42.5472093584747,,,0.0
2022,2022-12-31,Iowa,Kentucky,W,21,1583.5824882011982,1547.2513296006343,1626.1296975596729,1504.7041202421597,42.5472093584747,,,
2022,2022-12-31,Alabama,Kansas State,W,25,1719.4988212716073,1690.8988698388494,1763.556492524664,1646.8411985857927,44.05767125305667,6.0,13.0,-2.0
2022,2022-12-31,Kansas State,Alabama,L,-25,1690.8988698388494,1719.4988212716073,1646.8411985857927,1763.556492524664,-44.05767125305667,,,
2022,2022-12-31,Michigan,TCU,L,-6,1821.783781425481,1700.94912797342,1785.2534369570033,1737.4794724418978,-36.53034446847767,2.0,3.0,0.0
2022,2022-12-31,TCU,Michigan,W,6,1700.94912797342,1821.783781425481,1737.4794724418978,1785.2534369570033,36.53034446847767,,,
2022,2022-12-31,Ohio State,Georgia,L,-1,1718.0987778005635,1807.0110612507367,1710.5489874349225,1814.5608516163777,-7.549790365640909,5.0,1.0,3.0
2022,2022-12-31,Georgia,Ohio State,W,1,1807.0110612507367,1718.0987778005635,1814.5608516163777,1710.5489874349225,7.549790365640909,,,
2023,2023-01-01,Michigan,Alabama,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,1.0,5.0,-1.0
2023,2023-01-01,Alabama,Michigan,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-01-01,Liberty,Oregon,L,-39,1500.0,1500.0,1452.0,1548.0,-48.0,20.0,5.0,-2.0
2023,2023-01-01,Oregon,Liberty,W,39,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-01-01,LSU,Wisconsin,W,4,1500.0,1500.0,1525.7510065989457,1474.2489934010543,25.751006598945605,13.0,,-1.0
2023,2023-01-01,Wisconsin,LSU,L,-4,1500.0,1500.0,1474.2489934010543,1525.7510065989457,-25.751006598945605,,,
2023,2023-01-01,Tennessee,Iowa,W,35,1500.0,1500.0,1548.0,1452.0,48.0,,18.0,1.0
2023,2023-01-01,Iowa,Tennessee,L,-35,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-01-01,Texas,Washington,L,-6,1500.0,1500.0,1468.865437615115,1531.134562384885,-31.134562384885015,3.0,2.0,-4.0
2023,2023-01-01,Washington,Texas,W,6,1500.0,1500.0,1531.134562384885,1468.865437615115,31.134562384885015,,,
2023,2023-01-08,Michigan,Washington,W,21,1533.2710646668775,1531.134562384885,1580.9758996890316,1483.4297273627308,47.70483502215412,1.0,2.0,0.0
2023,2023-01-08,Washington,Michigan,L,-21,1531.134562384885,1533.2710646668775,1483.4297273627308,1580.9758996890316,-47.70483502215412,,,
2023,2023-09-01,Hawai'i,Stanford,L,-13,1500.0,1500.0,1457.775082726156,1542.224917273844,-42.224917273844135,,,0.0
2023,2023-09-01,Stanford,Hawai'i,W,13,1500.0,1500.0,1542.224917273844,1457.775082726156,42.224917273844135,,,
2023,2023-09-02,USC,Nevada,W,52,1500.0,1500.0,1548.0,1452.0,48.0,6.0,,
2023,2023-09-02,Nevada,USC,L,-52,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-02,Massachusetts,Auburn,L,-45,1500.0,1500.0,1452.0,1548.0,-48.0,,,0.0
2023,2023-09-02,Auburn,Massachusetts,W,45,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-02,Louisiana Tech,SMU,L,-24,1500.0,1500.0,1452.0,1548.0,-48.0,,,0.0
2023,2023-09-02,SMU,Louisiana Tech,W,24,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-03,San Jose State,Oregon State,L,-25,1500.0,1500.0,1452.0,1548.0,-48.0,,18.0,0.0
2023,2023-09-03,Oregon State,San Jose State,W,25,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-08,Kansas,Illinois,W,11,1500.0,1500.0,1539.758506396608,1460.241493603392,39.758506396608006,,,
2023,2023-09-08,Illinois,Kansas,L,-11,1500.0,1500.0,1460.241493603392,1539.758506396608,-39.758506396608006,,,
2023,2023-09-09,Rutgers,Temple,W,29,1500.0,1500.0,1548.0,1452.0,48.0,,,0.0
2023,2023-09-09,Temple,Rutgers,L,-29,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-09,Rice,Houston,W,2,1500.0,1500.0,1517.5777966186897,1482.4222033813103,17.577796618689757,,,0.0
2023,2023-09-09,Houston,Rice,L,-2,1500.0,1500.0,1482.4222033813103,1517.5777966186897,-17.577796618689757,,,
2023,2023-09-09,Northwestern,UTEP,W,31,1500.0,1500.0,1548.0,1452.0,48.0,,,0.0
2023,2023-09-09,UTEP,Northwestern,L,-31,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-09,Pittsburgh,Cincinnati,L,-6,1500.0,1500.0,1468.865437615115,1531.134562384885,-31.134562384885015,,,
2023,2023-09-09,Cincinnati,Pittsburgh,W,6,1500.0,1500.0,1531.134562384885,1468.865437615115,31.134562384885015,,,
2023,2023-09-09,Old Dominion,Louisiana,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,0.0
2023,2023-09-09,Louisiana,Old Dominion,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-09-09,Uconn,Georgia State,L,-21,1500.0,1500.0,1452.0,1548.0,-48.0,,,0.0
2023,2023-09-09,Georgia State,Uconn,W,21,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Texas,Alabama,W,10,1468.865437615115,1466.7289353331225,1506.903486648015,1428.6908863002227,38.03804903289984,10.0,3.0,-2.0
2023,2023-09-09,Alabama,Texas,L,-10,1466.7289353331225,1468.865437615115,1428.6908863002227,1506.903486648015,-38.03804903289984,,,
2023,2023-09-09,Washington State,Wisconsin,W,9,1500.0,1474.2489934010543,1533.1458360330948,1441.1031573679595,33.145836033094824,,19.0,0.0
2023,2023-09-09,Wisconsin,Washington State,L,-9,1474.2489934010543,1500.0,1441.1031573679595,1533.1458360330948,-33.145836033094824,,,
2023,2023-09-09,Coastal Carolina,Jacksonville State,W,14,1500.0,1500.0,1543.3288032176354,1456.6711967823646,43.32880321763536,,,0.0
2023,2023-09-09,Jacksonville State,Coastal Carolina,L,-14,1500.0,1500.0,1456.6711967823646,1543.3288032176354,-43.32880321763536,,,
2023,2023-09-09,Charlotte,Maryland,L,-18,1500.0,1500.0,1452.888976333337,1547.111023666663,-47.111023666663044,,,
2023,2023-09-09,Maryland,Charlotte,W,18,1500.0,1500.0,1547.111023666663,1452.888976333337,47.111023666663044,,,
2023,2023-09-09,Notre Dame,NC State,W,21,1500.0,1500.0,1548.0,1452.0,48.0,11.0,,-2.0
2023,2023-09-09,NC State,Notre Dame,L,-21,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-09,Kent State,Arkansas,L,-22,1500.0,1500.0,1452.0,1548.0,-48.0,,,0.0
2023,2023-09-09,Arkansas,Kent State,W,22,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Iowa State,Iowa,L,-7,1500.0,1452.0,1464.1185603900221,1487.8814396099779,-35.88143960997781,,,
2023,2023-09-09,Iowa,Iowa State,W,7,1452.0,1500.0,1487.8814396099779,1464.1185603900221,35.88143960997781,,,
2023,2023-09-09,Ohio,Florida Atlantic,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,0.0
2023,2023-09-09,Florida Atlantic,Ohio,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-09-09,Massachusetts,Miami (OH),L,-13,1452.0,1500.0,1417.4560522458967,1534.5439477541033,-34.543947754103364,,,0.0
2023,2023-09-09,Miami (OH),Massachusetts,W,13,1500.0,1452.0,1534.5439477541033,1417.4560522458967,34.543947754103364,,,
2023,2023-09-09,Sam Houston,Air Force,L,-10,1500.0,1500.0,1461.6336756352262,1538.3663243647738,-38.36632436477393,,,0.0
2023,2023-09-09,Air Force,Sam Houston,W,10,1500.0,1500.0,1538.3663243647738,1461.6336756352262,38.36632436477393,,,
2023,2023-09-09,Arizona,Mississippi State,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-09-09,Mississippi State,Arizona,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,
2023,2023-09-09,California,Auburn,L,-4,1500.0,1548.0,1478.933258274953,1569.066741725047,-21.066741725046953,,,0.0
2023,2023-09-09,Auburn,California,W,4,1548.0,1500.0,1569.066741725047,1478.933258274953,21.066741725046953,,,
2023,2023-09-09,Ball State,Georgia,L,-42,1500.0,1500.0,1452.0,1548.0,-48.0,,1.0,0.0
2023,2023-09-09,Georgia,Ball State,W,42,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Arkansas State,Memphis,L,-34,1500.0,1500.0,1452.0,1548.0,-48.0,,,0.0
2023,2023-09-09,Memphis,Arkansas State,W,34,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Liberty,New Mexico State,W,16,1452.0,1500.0,1500.8880170321174,1451.1119829678826,48.88801703211746,,,0.0
2023,2023-09-09,New Mexico State,Liberty,L,-16,1500.0,1452.0,1451.1119829678826,1500.8880170321174,-48.88801703211746,,,
2023,2023-09-09,Stanford,USC,L,-46,1542.224917273844,1548.0,1495.0227009652924,1595.2022163085517,-47.20221630855158,,6.0,0.0
2023,2023-09-09,USC,Stanford,W,46,1548.0,1542.224917273844,1595.2022163085517,1495.0227009652924,47.20221630855158,,,
2023,2023-09-09,Oklahoma State,Arizona State,W,12,1500.0,1500.0,1541.0391897193847,1458.9608102806153,41.03918971938459,,,
2023,2023-09-09,Arizona State,Oklahoma State,L,-12,1500.0,1500.0,1458.9608102806153,1541.0391897193847,-41.03918971938459,,,
2023,2023-09-09,Western Michigan,Syracuse,L,-41,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-09,Syracuse,Western Michigan,W,41,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Virginia,James Madison,L,-1,1500.0,1500.0,1488.9096451110408,1511.0903548889592,-11.090354888959125,,,0.0
2023,2023-09-09,James Madison,Virginia,W,1,1500.0,1500.0,1511.0903548889592,1488.9096451110408,11.090354888959125,,,
2023,2023-09-09,UTSA,Texas State,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,0.0
2023,2023-09-09,Texas State,UTSA,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-09-09,Utah,Baylor,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,12.0,,-2.0
2023,2023-09-09,Baylor,Utah,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,
2023,2023-09-09,Virginia Tech,Purdue,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,0.0
2023,2023-09-09,Purdue,Virginia Tech,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,
2023,2023-09-09,UNLV,Michigan,L,-28,1500.0,1580.9758996890316,1462.9889756364112,1617.9869240526205,-37.01102436358892,,2.0,
2023,2023-09-09,Michigan,UNLV,W,28,1580.9758996890316,1500.0,1617.9869240526205,1462.9889756364112,37.01102436358892,,,
2023,2023-09-09,Nebraska,Colorado,L,-22,1500.0,1500.0,1452.0,1548.0,-48.0,,25.0,0.0
2023,2023-09-09,Colorado,Nebraska,W,22,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,UCLA,San Diego State,W,25,1500.0,1500.0,1548.0,1452.0,48.0,,,0.0
2023,2023-09-09,San Diego State,UCLA,L,-25,1500.0,1500.0,1452.0,1548.0,-48.0,,,
2023,2023-09-09,UCF,Boise State,W,2,1500.0,1500.0,1517.5777966186897,1482.4222033813103,17.577796618689757,,,0.0
2023,2023-09-09,Boise State,UCF,L,-2,1500.0,1500.0,1482.4222033813103,1517.5777966186897,-17.577796618689757,,,
2023,2023-09-09,UAB,Georgia Southern,L,-14,1500.0,1500.0,1456.6711967823646,1543.3288032176354,-43.32880321763536,,,
2023,2023-09-09,Georgia Southern,UAB,W,14,1500.0,1500.0,1543.3288032176354,1456.6711967823646,43.32880321763536,,,
2023,2023-09-09,NC State,Vanderbilt,W,16,1452.0,1500.0,1500.8880170321174,1451.1119829678826,48.88801703211746,,,
2023,2023-09-09,Vanderbilt,NC State,L,-16,1500.0,1452.0,1451.1119829678826,1500.8880170321174,-48.88801703211746,,,
2023,2023-09-09,Troy,Kansas State,L,-29,1500.0,1500.0,1452.0,1548.0,-48.0,,15.0,
2023,2023-09-09,Kansas State,Troy,W,29,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,North Texas,Florida International,L,-7,1500.0,1500.0,1466.7289353331225,1533.2710646668775,-33.27106466687737,,,0.0
2023,2023-09-09,Florida International,North Texas,W,7,1500.0,1500.0,1533.2710646668775,1466.7289353331225,33.27106466687737,,,
2023,2023-09-09,Miami,Texas A&M,W,15,1500.0,1500.0,1544.3614195558364,1455.6385804441636,44.3614195558365,,23.0,0.0
2023,2023-09-09,Texas A&M,Miami,L,-15,1500.0,1500.0,1455.6385804441636,1544.3614195558364,-44.3614195558365,,,
2023,2023-09-09,Missouri,Middle Tennessee,W,4,1500.0,1500.0,1525.7510065989457,1474.2489934010543,25.751006598945605,,,
2023,2023-09-09,Middle Tennessee,Missouri,L,-4,1500.0,1500.0,1474.2489934010543,1525.7510065989457,-25.751006598945605,,,
2023,2023-09-09,Eastern Michigan,Minnesota,L,-19,1500.0,1500.0,1452.068283623136,1547.931716376864,-47.931716376863854,,,
2023,2023-09-09,Minnesota,Eastern Michigan,W,19,1500.0,1500.0,1547.931716376864,1452.068283623136,47.931716376863854,,,
2023,2023-09-09,East Carolina,Marshall,L,-18,1500.0,1500.0,1452.888976333337,1547.111023666663,-47.111023666663044,,,0.0
2023,2023-09-09,Marshall,East Carolina,W,18,1500.0,1500.0,1547.111023666663,1452.888976333337,47.111023666663044,,,
2023,2023-09-09,Wake Forest,Vanderbilt,W,16,1500.0,1451.1119829678826,1536.9422410911711,1414.1697418767114,36.94224109117114,,,
2023,2023-09-09,Vanderbilt,Wake Forest,L,-16,1451.1119829678826,1500.0,1414.1697418767114,1536.9422410911711,-36.94224109117114,,,
2023,2023-09-09,Tulane,Ole Miss,L,-17,1500.0,1500.0,1453.7540518736614,1546.2459481263386,-46.24594812633863,22.0,20.0,-1.0
2023,2023-09-09,Ole Miss,Tulane,W,17,1500.0,1500.0,1546.2459481263386,1453.7540518736614,46.24594812633863,,,
2023,2023-09-09,Washington,Tulsa,W,33,1483.4297273627308,1500.0,1533.7172609607267,1449.712466402004,50.28753359799579,8.0,,-3.0
2023,2023-09-09,Tulsa,Washington,L,-33,1500.0,1483.4297273627308,1449.712466402004,1533.7172609607267,-50.28753359799579,,,
2023,2023-09-09,Southern Miss,Florida State,L,-53,1500.0,1500.0,1452.0,1548.0,-48.0,,5.0,
2023,2023-09-09,Florida State,Southern Miss,W,53,1500.0,1500.0,1548.0,1452.0,48.0,,,
2023,2023-09-09,Texas Tech,Oregon,L,-8,1500.0,1548.0,1471.2394232016932,1576.7605767983068,-28.760576798306847,,13.0,2.0
2023,2023-09-09,Oregon,Texas Tech,W,8,1548.0,1500.0,1576.7605767983068,1471.2394232016932,28.760576798306847,,,
2023,2023-09-09,SMU,Oklahoma,L,-17,1548.0,1500.0,1498.1256959608704,1549.8743040391296,-49.874304039129655,,17.0,0.0
2023,2023-09-09,Oklahoma,SMU,W,17,1500.0,1548.0,1549.8743040391296,1498.1256959608704,49.874304039129655,,,
2023,2023-09-14,Navy,Memphis,L,-4,1500.0,1548.0,1478.933258274953,1569.066741725047,-21.066741725046953,,,0.0
2023,2023-09-14,Memphis,Navy,W,4,1548.0,1500.0,1569.066741725047,1478.933258274953,21.066741725046953,,,
2023,2023-09-15,Virginia,Maryland,L,-28,1488.9096451110408,1547.111023666663,1448.8760837949003,1587.1445849828035,-40.033561316140506,,,0.0
2023,2023-09-15,Maryland,Virginia,W,28,1547.111023666663,1488.9096451110408,1587.1445849828035,1448.8760837949003,40.033561316140506,,,
2023,2023-09-15,UTSA,Army,L,-8,1533.2710646668775,1500.0,1496.1621749346893,1537.1088897321881,-37.10888973218822,,,0.0
2023,2023-09-15,Army,UTSA,W,8,1500.0,1533.2710646668775,1537.1088897321881,1496.1621749346893,37.10888973218822,,,
2023,2023-09-15,Utah State,Air Force,L,-18,1500.0,1538.3663243647738,1459.8219556271845,1578.5443687375894,-40.178044372815435,,,0.0
2023,2023-09-15,Air Force,Utah State,W,18,1538.3663243647738,1500.0,1578.5443687375894,1459.8219556271845,40.178044372815435,,,
2023,2023-09-16,Georgia,South Carolina,W,10,1548.0,1500.0,1579.3872563865198,1468.6127436134802,31.387256386519777,1.0,,0.0
2023,2023-09-16,South Carolina,Georgia,L,-10,1500.0,1548.0,1468.6127436134802,1579.3872563865198,-31.387256386519777,,,
2023,2023-09-16,Georgia Southern,Wisconsin,L,-21,1543.3288032176354,1441.1031573679595,1486.3458506387287,1498.0861099468661,-56.98295257890666,,,0.0
2023,2023-09-16,Wisconsin,Georgia Southern,W,21,1441.1031573679595,1543.3288032176354,1498.0861099468661,1486.3458506387287,56.98295257890666,,,
